LGA_CODE,LGA_NAME,STATE,TOTAL_POP_2020,TOTAL_POP_2024,TOTAL_POP_2025,POP_CHANGE_1Y,POP_GROWTH_1Y_PCT,POP_CHANGE_5Y,POP_GROWTH_5Y_PCT,IS_UNINCORPORATED,AGE_5_9_2024,AGE_10_14_2024,AGE_5_14_2024,AGE_5_14_SHARE_TOTAL_PCT,AGE_5_14_2019,AGE_5_14_CHANGE_5Y,AGE_5_14_GROWTH_5Y_PCT,GIRLS_5_14_2024,GIRLS_SHARE_OF_5_14_PCT,GIRLS_5_14_2019,GIRLS_5_14_CHANGE_5Y,GIRLS_5_14_GROWTH_5Y_PCT,LGA_NAME_2021,IRSD_SCORE_2021,IRSD_DECILE_2021,IRSAD_SCORE_2021,IRSAD_DECILE_2021,IER_SCORE_2021,IER_DECILE_2021,IEO_SCORE_2021,IEO_DECILE_2021,AGE_DATA_AVAILABLE,SEIFA_DATA_AVAILABLE,CULTURAL_DATA_AVAILABLE,CRICKET_SUPPLY_DATA_AVAILABLE
15950,North Sydney,New South Wales,71430,73090,73705,615,0.8414283759748256,2275,3.1849363012739746,0,2616,2595,5211,7.129566288137912,5442,-231,-4.244762954796031,2536,48.666282863174054,2695,-159,-5.899814471243043,North Sydney,1096,10,1164,10,985,6,1193,10,1,1,0,0
15990,Northern Beaches,New South Wales,268164,271240,272656,1416,0.5220468957380917,4492,1.6750943452514135,0,15168,17747,32915,12.135009585606843,35811,-2896,-8.086900672977576,15970,48.518912349992405,17329,-1359,-7.8423452016850375,Northern Beaches,1089,10,1125,10,1087,10,1109,10,1,1,0,0
16100,Oberon,New South Wales,5540,5589,5595,6,0.10735373054213634,55,0.9927797833935018,0,299,361,660,11.808910359634996,656,4,0.6097560975609756,339,51.36363636363637,313,26,8.30670926517572,Oberon,978,5,948,5,1007,8,928,4,1,1,0,0
16150,Orange,New South Wales,43383,44728,44990,262,0.5857628331246647,1607,3.704215937118226,0,3138,3142,6280,14.040422106957609,6322,-42,-0.6643467257197089,3016,48.02547770700637,3025,-9,-0.2975206611570248,Orange,997,7,979,7,994,7,972,7,1,1,0,0
16200,Parkes,New South Wales,14646,14234,14175,-59,-0.4145004917802445,-471,-3.2158951249487915,0,944,1052,1996,14.022762399887592,2128,-132,-6.203007518796992,1008,50.50100200400801,1067,-59,-5.5295220243673855,Parkes,946,3,922,3,959,3,914,3,1,1,0,0
16260,Parramatta,New South Wales,260413,275406,279014,3608,1.310065866393615,18601,7.142884571814771,0,15789,15257,31046,11.272811776068787,29386,1660,5.648948478867489,15030,48.41203375636153,14281,749,5.24473076115118,Parramatta,1029,9,1070,10,983,6,1097,10,1,1,0,0
16350,Penrith,New South Wales,216922,228938,231701,2763,1.2068769710576663,14779,6.813048008039756,0,15606,15247,30853,13.476574443735858,29627,1226,4.138117257906639,14944,48.436132628917775,14380,564,3.9221140472879004,Penrith,991,6,981,8,1015,8,949,6,1,1,0,0
16380,Port Macquarie-Hastings,New South Wales,85499,91064,92432,1368,1.5022401827286305,6933,8.108866770371584,0,4710,5438,10148,11.143810946147765,10069,79,0.7845863541563214,4906,48.344501379582184,4909,-3,-0.06111224281931147,Port Macquarie-Hastings,985,6,958,6,991,6,954,6,1,1,0,0
16400,Port Stephens,New South Wales,74450,79048,80070,1022,1.292885335492359,5620,7.5486903962390866,0,4270,4728,8998,11.382957190567756,9218,-220,-2.386634844868735,4323,48.044009779951104,4446,-123,-2.766531713900135,Port Stephens,982,6,952,5,1004,8,928,4,1,1,0,0
16490,Queanbeyan-Palerang,New South Wales,62506,66609,67633,1024,1.5373297902685823,5127,8.202412568393434,0,4504,4205,8709,13.074809710399496,7805,904,11.582319026265214,4212,48.36376162590424,3764,448,11.902231668437832,Queanbeyan-Palerang Regional,1061,10,1062,9,1061,10,1046,9,1,1,0,0
16550,Randwick,New South Wales,142499,144732,146484,1752,1.2105132244424177,3985,2.7965108527077382,0,6322,6861,13183,9.108559268164608,14548,-1365,-9.382733021721199,6496,49.275582189183034,7078,-582,-8.22266176886126,Randwick,1059,10,1113,10,995,7,1122,10,1,1,0,0
16610,Richmond Valley,New South Wales,23593,23968,24044,76,0.31708945260347127,451,1.9115839443902851,0,1338,1670,3008,12.550066755674234,3154,-146,-4.629042485732404,1405,46.70877659574468,1571,-166,-10.566518141311267,Richmond Valley,924,2,892,2,961,4,871,1,1,1,0,0
16700,Ryde,New South Wales,130999,139226,141693,2467,1.7719391492968268,10694,8.163421094817517,0,7052,6711,13763,9.885366239064544,13465,298,2.213145191236539,6603,47.97645862094021,6439,164,2.5469793446187294,Ryde,1055,10,1099,10,1007,8,1120,10,1,1,0,0
16900,Shellharbour,New South Wales,74941,81669,83228,1559,1.9089250511209885,8287,11.058032318757423,0,5129,5383,10512,12.87146897843735,9743,769,7.89284614595094,5036,47.90715372907154,4716,320,6.785411365564037,Shellharbour,983,6,962,6,1014,8,928,4,1,1,0,0
16950,Shoalhaven,New South Wales,107246,110981,111755,774,0.6974166749263387,4509,4.2043526098875486,0,5804,6077,11881,10.705436065632856,11927,-46,-0.38567955059948017,5752,48.41343321269254,5790,-38,-0.6563039723661486,Shoalhaven,980,6,949,5,992,7,939,5,1,1,0,0
17000,Singleton,New South Wales,24503,25678,25841,163,0.6347846405483294,1338,5.460555850304044,0,1707,1860,3567,13.891268790404238,3538,29,0.819672131147541,1728,48.44407064760303,1716,12,0.6993006993006993,Singleton,998,7,965,7,1032,9,906,3,1,1,0,0
17040,Snowy Monaro,New South Wales,21437,22305,22396,91,0.4079802734812822,959,4.473573727667118,0,1132,1336,2468,11.064783680789061,2576,-108,-4.192546583850932,1168,47.3257698541329,1192,-24,-2.013422818791946,Snowy Monaro Regional,1020,8,991,8,1006,8,973,7,1,1,0,0
17080,Snowy Valleys,New South Wales,14889,15049,15058,9,0.059804638181939,169,1.135066156222715,0,895,1005,1900,12.625423616187122,1900,0,0.0,961,50.578947368421055,919,42,4.570184983677911,Snowy Valleys,952,4,923,3,976,5,908,3,1,1,0,0
17100,Strathfield,New South Wales,46417,48537,49203,666,1.3721490821435194,2786,6.002111295430553,0,2091,2165,4256,8.76856830871294,4348,-92,-2.1159153633854646,2077,48.80169172932331,2130,-53,-2.488262910798122,Strathfield,1011,8,1066,10,961,4,1098,10,1,1,0,0
17150,Sutherland,New South Wales,230379,238812,241327,2515,1.0531296584761236,10948,4.752169251537683,0,14171,14953,29124,12.195367066981559,29393,-269,-0.9151838873201102,13919,47.792198873781075,14148,-229,-1.618603336160588,Sutherland Shire,1079,10,1090,10,1078,10,1064,9,1,1,0,0
17200,Sydney,New South Wales,227250,237557,241797,4240,1.7848347975433265,14547,6.401320132013201,0,4710,4078,8788,3.6993226888704607,8857,-69,-0.7790448233036017,4265,48.53208921256258,4374,-109,-2.4919981710105166,Sydney,1031,9,1126,10,887,2,1158,10,1,1,0,0
17310,Tamworth,New South Wales,63405,66055,66403,348,0.5268336991900688,2998,4.728333727624005,0,4384,4633,9017,13.650745590795548,9024,-7,-0.07757092198581561,4284,47.51025840079849,4323,-39,-0.9021512838306732,Tamworth Regional,961,4,937,4,976,5,923,4,1,1,0,0
17350,Temora,New South Wales,6077,6060,6050,-10,-0.16501650165016502,-27,-0.4442981734408425,0,362,396,758,12.50825082508251,815,-57,-6.993865030674846,372,49.07651715039577,396,-24,-6.0606060606060606,Temora,972,5,939,4,980,5,924,4,1,1,0,0
17400,Tenterfield,New South Wales,6779,7120,7188,68,0.9550561797752809,409,6.033338250479422,0,323,351,674,9.46629213483146,751,-77,-10.252996005326231,353,52.37388724035609,378,-25,-6.613756613756613,Tenterfield,920,2,903,2,935,2,925,4,1,1,0,0
17420,The Hills,New South Wales,186622,215823,222675,6852,3.1748238139586604,36053,19.318729838925744,0,15470,16943,32413,15.018325201669889,27419,4994,18.213647470731974,15627,48.21213710548237,13251,2376,17.930722209644557,The Hills Shire,1098,10,1136,10,1132,10,1112,10,1,1,0,0
17550,Tweed,New South Wales,96857,100328,101044,716,0.713659197831114,4187,4.322867732843264,0,5580,6144,11724,11.685670999122877,11470,254,2.214472537053182,5653,48.21733196861139,5504,149,2.707122093023256,Tweed,989,6,967,7,995,7,960,7,1,1,0,0
17620,Upper Hunter,New South Wales,14296,14423,14425,2,0.013866740622616653,129,0.9023503077783995,0,856,939,1795,12.445399708798446,2029,-234,-11.53277476589453,858,47.799442896935936,972,-114,-11.728395061728394,Upper Hunter Shire,975,5,943,5,999,7,912,3,1,1,0,0
17640,Upper Lachlan,New South Wales,8378,8915,9005,90,1.0095344924284912,627,7.483886369061829,0,520,548,1068,11.979809310151431,958,110,11.482254697286013,483,45.2247191011236,462,21,4.545454545454546,Upper Lachlan Shire,1022,8,995,8,1038,9,988,8,1,1,0,0
17650,Uralla,New South Wales,6056,6118,6179,61,0.9970578620464203,123,2.031043593130779,0,342,429,771,12.602157567832625,835,-64,-7.664670658682635,361,46.82230869001297,424,-63,-14.858490566037736,Uralla,990,6,963,6,1002,7,977,8,1,1,0,0
17750,Wagga Wagga,New South Wales,67277,69106,69108,2,0.0028941047087083613,1831,2.7215838994009838,0,4634,4550,9184,13.289728822388794,9061,123,1.3574660633484164,4423,48.159843205574916,4439,-16,-0.3604415408875873,Wagga Wagga,989,6,971,7,988,6,970,7,1,1,0,0
17850,Walcha,New South Wales,3057,2997,2989,-8,-0.26693360026693363,-68,-2.2244030094864247,0,180,154,334,11.144477811144478,359,-25,-6.963788300835655,173,51.796407185628745,173,0,0.0,Walcha,992,7,970,7,999,7,978,8,1,1,0,0
17900,Walgett,New South Wales,5701,5517,5437,-80,-1.4500634402755121,-264,-4.6307665321873355,0,383,357,740,13.413086822548486,762,-22,-2.8871391076115485,368,49.72972972972973,379,-11,-2.9023746701846966,Walgett,888,2,896,2,899,2,928,4,1,1,0,0
17950,Warren,New South Wales,2634,2589,2606,17,0.656624179219776,-28,-1.0630220197418374,0,191,169,360,13.904982618771728,347,13,3.7463976945244957,164,45.55555555555556,187,-23,-12.299465240641712,Warren,962,4,952,5,973,5,955,6,1,1,0,0
18020,Warrumbungle,New South Wales,9358,9275,9246,-29,-0.31266846361185985,-112,-1.1968369309681557,0,495,557,1052,11.342318059299192,1186,-134,-11.298482293423271,506,48.09885931558935,589,-83,-14.091680814940577,Warrumbungle Shire,927,2,914,3,952,3,929,5,1,1,0,0
18050,Waverley,New South Wales,71880,72941,73345,404,0.5538723077555833,1465,2.038119087367835,0,3165,3497,6662,9.13340919373192,7356,-694,-9.43447525829255,3284,49.29450615430802,3629,-345,-9.50675117112152,Waverley,1092,10,1163,10,1009,8,1170,10,1,1,0,0
18100,Weddin,New South Wales,3619,3600,3558,-42,-1.1666666666666667,-61,-1.6855484940591323,0,185,204,389,10.805555555555555,431,-42,-9.744779582366588,213,54.75578406169666,198,15,7.575757575757576,Weddin,961,4,942,5,978,5,951,6,1,1,0,0
18200,Wentworth,New South Wales,7389,7902,7982,80,1.0124019235636548,593,8.025443226417647,0,541,496,1037,13.123259934193875,935,102,10.909090909090908,506,48.79459980713597,433,73,16.859122401847575,Wentworth,974,5,949,5,989,6,941,5,1,1,0,0
18250,Willoughby,New South Wales,78566,79711,80520,809,1.0149163854424108,1954,2.4870809255912225,0,4737,5301,10038,12.592992184265658,10594,-556,-5.24825372852558,4956,49.37238493723849,5210,-254,-4.8752399232245685,Willoughby,1075,10,1142,10,1034,9,1162,10,1,1,0,0
18350,Wingecarribee,New South Wales,52018,53510,53840,330,0.6167071575406466,1822,3.502633703717944,0,2874,3320,6194,11.575406466081105,6300,-106,-1.6825396825396828,3015,48.676138198256375,3092,-77,-2.4902975420439843,Wingecarribee,1045,9,1031,9,1055,10,1020,9,1,1,0,0
18400,Wollondilly,New South Wales,53618,59759,62080,2321,3.883933800766412,8462,15.782013502928121,0,4339,4355,8694,14.54843621881223,7970,724,9.084065244667503,4168,47.941108810674024,3852,316,8.203530633437175,Wollondilly,1041,9,1020,9,1093,10,960,7,1,1,0,0
18450,Wollongong,New South Wales,215063,222204,224327,2123,0.9554283451243002,9264,4.307574989654194,0,12474,12956,25430,11.444438443952404,25880,-450,-1.7387944358578051,12296,48.35233975619347,12605,-309,-2.4514081713605713,Wollongong,1000,7,1000,8,993,7,999,8,1,1,0,0
18500,Woollahra,New South Wales,55951,55202,55218,16,0.02898445708488823,-733,-1.3100748869546568,0,2480,2889,5369,9.726096880547805,5868,-499,-8.503749147920928,2650,49.35742223877817,2956,-306,-10.351826792963465,Woollahra,1110,10,1176,10,1043,10,1193,10,1,1,0,0
18710,Yass Valley,New South Wales,17092,17555,17663,108,0.6152093420677869,571,3.3407442078165226,0,1103,1288,2391,13.620051267445172,2494,-103,-4.1299117882919,1174,49.10079464659138,1196,-22,-1.839464882943144,Yass Valley,1065,10,1062,10,1094,10,1047,9,1,1,0,0
19399,Unincorporated NSW,New South Wales,1055,987,975,-12,-1.21580547112462,-80,-7.5829383886255926,1,52,81,133,13.47517730496454,128,5,3.90625,70,52.63157894736842,55,15,27.27272727272727,Unincorporated NSW,1046,9,1025,9,1034,9,1000,8,1,1,0,0
20110,Alpine,Victoria,13054,13115,13236,121,0.9226077011056042,182,1.3942086716715183,0,618,748,1366,10.41555470834922,1502,-136,-9.054593874833555,645,47.218155197657396,728,-83,-11.401098901098901,Alpine,1028,9,989,8,1006,8,993,8,1,1,0,0
20260,Ararat,Victoria,11918,11625,11732,107,0.9204301075268817,-186,-1.5606645410303743,0,636,609,1245,10.70967741935484,1243,2,0.16090104585679807,594,47.71084337349398,611,-17,-2.7823240589198037,Ararat,955,4,932,4,964,4,934,5,1,1,0,0
20570,Ballarat,Victoria,111645,120559,122661,2102,1.7435446544845263,11016,9.866989117291416,0,7578,7878,15456,12.820278867608389,14220,1236,8.691983122362869,7520,48.65424430641822,6900,620,8.985507246376812,Ballarat,986,6,965,7,971,4,978,8,1,1,0,0
20660,Banyule,Victoria,130294,131460,132770,1310,0.9965008367564279,2476,1.900317742950558,0,7712,7992,15704,11.945839038490796,15692,12,0.07647208768799389,7754,49.37595517065716,7647,107,1.3992415326271739,Banyule,1058,10,1064,10,1030,9,1079,10,1,1,0,0
20740,Bass Coast,Victoria,38950,43468,44377,909,2.0911935216711144,5427,13.933247753530168,0,2218,2330,4548,10.462869237139966,4101,447,10.899780541331383,2228,48.98856640281443,2006,222,11.06679960119641,Bass Coast,993,7,957,6,992,7,962,7,1,1,0,0
20830,Baw Baw,Victoria,55753,61793,62784,991,1.6037415241208552,7031,12.61098057503632,0,3826,3888,7714,12.483614648908452,7077,637,9.000989119683481,3735,48.41845994296085,3446,289,8.386535113174695,Baw Baw,1003,7,971,7,1020,9,960,7,1,1,0,0
20910,Bayside (Vic.),Victoria,105018,105833,107164,1331,1.2576417563519884,2146,2.043459216515264,0,5830,7154,12984,12.268385097275896,14030,-1046,-7.455452601568069,6361,48.99106592729513,6978,-617,-8.8420750931499,Bayside (Vic.),1090,10,1127,10,1075,10,1137,10,1,1,0,0
21010,Benalla,Victoria,14382,14552,14581,29,0.19928532160527762,199,1.3836740369906828,0,660,735,1395,9.58631115997801,1512,-117,-7.738095238095238,709,50.82437275985663,718,-9,-1.2534818941504178,Benalla,968,5,938,4,973,5,942,6,1,1,0,0
21110,Boroondara,Victoria,177875,177345,178601,1256,0.7082240830020581,726,0.4081517919887562,0,8748,10992,19740,11.13084665482534,21988,-2248,-10.223758413680189,9581,48.535967578520776,10696,-1115,-10.424457741211668,Boroondara,1090,10,1131,10,1054,10,1153,10,1,1,0,0
21180,Brimbank,Victoria,204213,197498,198181,683,0.34582628684847444,-6032,-2.9537786526812693,0,10829,11077,21906,11.091757891219151,24185,-2279,-9.42319619598925,10495,47.909248607687395,11700,-1205,-10.299145299145298,Brimbank,912,2,928,4,961,4,940,5,1,1,0,0
21270,Buloke,Victoria,6156,5921,5887,-34,-0.5742273264651241,-269,-4.369720597790773,0,259,290,549,9.272082418510387,704,-155,-22.017045454545457,252,45.90163934426229,324,-72,-22.22222222222222,Buloke,975,5,946,5,966,4,958,7,1,1,0,0
21370,Campaspe,Victoria,38379,37984,37954,-30,-0.07898062342038753,-425,-1.1073764298183904,0,2013,2365,4378,11.525905644481888,4774,-396,-8.294930875576037,2134,48.743718592964825,2307,-173,-7.498916341569137,Campaspe,965,4,932,4,980,5,921,4,1,1,0,0
21450,Cardinia,Victoria,116505,130091,133472,3381,2.598949965793176,16967,14.56332346251234,0,9871,9365,19236,14.786572476189743,16695,2541,15.220125786163521,9466,49.20981493033894,8137,1329,16.33280078653066,Cardinia,1021,8,993,8,1044,10,975,8,1,1,0,0
21610,Casey,Victoria,363970,404208,414929,10721,2.6523473063373313,50959,14.00087919334011,0,30890,29463,60353,14.931174049004472,52428,7925,15.115968566414892,29468,48.82607326893444,25600,3868,15.109375,Casey,995,7,986,8,1038,9,978,8,1,1,0,0
21670,Central Goldfields,Victoria,13304,13682,13753,71,0.5189299809969303,449,3.3749248346361997,0,611,778,1389,10.152024557813185,1483,-94,-6.33850303438975,661,47.58819294456443,698,-37,-5.300859598853868,Central Goldfields,898,2,867,1,921,2,871,1,1,1,0,0
21750,Colac Otway,Victoria,22274,22208,22209,1,0.0045028818443804035,-65,-0.29182005926191973,0,1238,1304,2542,11.446325648414986,2590,-48,-1.8532818532818531,1214,47.75767112509835,1225,-11,-0.8979591836734694,Colac Otway,973,5,938,4,984,6,925,4,1,1,0,0
21830,Corangamite,Victoria,16108,15759,15712,-47,-0.2982422742559807,-396,-2.4584057611124908,0,800,974,1774,11.257059458087442,2069,-295,-14.258095698405027,852,48.02705749718152,976,-124,-12.704918032786885,Corangamite,985,6,955,6,998,7,948,6,1,1,0,0
21890,Darebin,Victoria,157056,159249,162496,3247,2.038945299499526,5440,3.463732681336593,0,7377,7164,14541,9.130983554056854,15674,-1133,-7.228531325762409,7160,49.24007977443092,7590,-430,-5.665349143610013,Darebin,1018,8,1044,9,969,4,1075,9,1,1,0,0
22110,East Gippsland,Victoria,47874,49183,49669,486,0.9881463107171177,1795,3.749425575468939,0,2513,2625,5138,10.44669906268426,5160,-22,-0.4263565891472868,2529,49.22148695990658,2568,-39,-1.5186915887850467,East Gippsland,963,4,931,4,970,4,932,5,1,1,0,0
22170,Frankston,Victoria,142191,144291,145369,1078,0.7471013438121574,3178,2.2350219071530546,0,8690,8636,17326,12.007678926613579,17608,-282,-1.6015447523852793,8359,48.24541152025857,8554,-195,-2.2796352583586628,Frankston,1003,7,982,8,1003,7,981,8,1,1,0,0
22250,Gannawarra,Victoria,10575,10338,10311,-27,-0.261172373766686,-264,-2.49645390070922,0,541,592,1133,10.959566647320566,1181,-48,-4.064352243861134,566,49.9558693733451,564,2,0.3546099290780142,Gannawarra,952,4,919,3,964,4,912,3,1,1,0,0
22310,Glen Eira,Victoria,154656,160534,163025,2491,1.551696213886155,8369,5.411364576867371,0,8848,9679,18527,11.540857388465994,19270,-743,-3.8557343020238712,9148,49.37658552383009,9442,-294,-3.1137470874814657,Glen Eira,1075,10,1103,10,1027,9,1122,10,1,1,0,0
22410,Glenelg,Victoria,20055,19908,19908,0,0.0,-147,-0.7329842931937173,0,972,1165,2137,10.73437813944143,2192,-55,-2.509124087591241,1058,49.508656995788485,1066,-8,-0.7504690431519699,Glenelg,952,4,919,3,970,4,911,3,1,1,0,0
22490,Golden Plains,Victoria,24366,26217,26620,403,1.5371705382004042,2254,9.250595091520971,0,1938,2038,3976,15.165732158523095,3848,128,3.3264033264033266,1902,47.83702213279678,1824,78,4.276315789473684,Golden Plains,1040,9,997,8,1076,10,965,7,1,1,0,0
22620,Greater Bendigo,Victoria,119958,125293,126568,1275,1.0176147111171414,6610,5.510261925007086,0,7671,8054,15725,12.550581437111411,15337,388,2.529829823303123,7614,48.41971383147854,7380,234,3.1707317073170733,Greater Bendigo,985,6,959,6,984,6,964,7,1,1,0,0
22670,Greater Dandenong,Victoria,165648,166747,168684,1937,1.1616400894768721,3036,1.832802086351782,0,9535,9043,18578,11.141429830821544,18578,0,0.0,9036,48.63817418451932,9004,32,0.3553976010661928,Greater Dandenong,887,2,918,3,943,2,943,6,1,1,0,0
22750,Greater Geelong,Victoria,266036,288676,295052,6376,2.2087045684435145,29016,10.906794569156055,0,16767,16991,33758,11.694079175269161,31134,2624,8.428085051711955,16489,48.84471828899816,15172,1317,8.680464012654891,Greater Geelong,1007,8,990,8,997,7,993,8,1,1,0,0
22830,Greater Shepparton,Victoria,68474,69444,69865,421,0.6062438799608317,1391,2.031427987265239,0,4376,4649,9025,12.996083174932318,9096,-71,-0.7805628847845206,4403,48.78670360110803,4339,64,1.4749942383037566,Greater Shepparton,944,3,931,4,965,4,941,5,1,1,0,0
22910,Hepburn,Victoria,16339,16817,17011,194,1.153594576916216,672,4.112858804088377,0,723,844,1567,9.317952072307783,1734,-167,-9.630911188004614,750,47.86215698787492,863,-113,-13.093858632676708,Hepburn,1006,8,984,8,1001,7,1008,9,1,1,0,0
22980,Hindmarsh,Victoria,5668,5438,5447,9,0.16550202280250093,-221,-3.89908256880734,0,263,277,540,9.930121368150054,588,-48,-8.16326530612245,275,50.92592592592593,290,-15,-5.172413793103448,Hindmarsh,940,3,923,3,959,3,932,5,1,1,0,0
23110,Hobsons Bay,Victoria,95193,95324,97031,1707,1.7907347572489616,1838,1.9308142405428972,0,5858,5601,11459,12.021106961520708,11529,-70,-0.607164541590771,5661,49.40221659830701,5754,-93,-1.616266944734098,Hobsons Bay,1021,8,1034,9,1003,7,1043,9,1,1,0,0
23190,Horsham,Victoria,20385,20267,20252,-15,-0.07401194059308235,-133,-0.6524405199901889,0,1293,1238,2531,12.488281442739428,2591,-60,-2.3157082207641837,1184,46.779928881864876,1238,-54,-4.361873990306947,Horsham,990,6,959,6,974,5,955,6,1,1,0,0
23270,Hume,Victoria,243643,270763,278885,8122,2.9996712992543295,35242,14.464606001403693,0,20657,19421,40078,14.801874702230364,34105,5973,17.513561061427943,19480,48.60521982134837,16526,2954,17.87486385090161,Hume,941,3,949,5,1004,8,958,7,1,1,0,0
23350,Indigo,Victoria,17115,17618,17758,140,0.794641843569077,643,3.7569383581653524,0,1012,1102,2114,11.999091837893063,2192,-78,-3.5583941605839415,1041,49.24314096499527,1096,-55,-5.018248175182482,Indigo,1029,9,996,8,1031,9,993,8,1,1,0,0
23430,Kingston (Vic.),Victoria,163196,166071,168061,1990,1.1982826622348273,4865,2.981077967597245,0,9344,9574,18918,11.391513268421338,19272,-354,-1.8368617683686177,9256,48.92694788032561,9299,-43,-0.4624153134745672,Kingston (Vic.),1044,9,1048,9,1026,9,1051,9,1,1,0,0
23670,Knox,Victoria,163242,162956,163820,864,0.5302044723729105,578,0.3540755442839465,0,9159,9590,18749,11.505559783008911,19192,-443,-2.308253438932889,9049,48.26390740839511,9189,-140,-1.5235607791925128,Knox,1042,9,1029,9,1041,10,1021,9,1,1,0,0
23810,Latrobe (Vic.),Victoria,76714,78474,79112,638,0.8130081300813009,2398,3.1258961858330943,0,4551,4886,9437,12.02563906516808,9328,109,1.16852487135506,4607,48.81848044929533,4529,78,1.7222344888496357,Latrobe (Vic.),931,3,907,2,942,2,899,2,1,1,0,0
23940,Loddon,Victoria,7657,7721,7718,-3,-0.03885507058671157,61,0.7966566540420531,0,373,436,809,10.477917368216552,846,-37,-4.373522458628842,389,48.084054388133495,434,-45,-10.368663594470046,Loddon,948,3,925,3,966,4,942,5,1,1,0,0
24130,Macedon Ranges,Victoria,50894,53585,54464,879,1.6403844359428945,3570,7.0145793217275125,0,3654,3880,7534,14.059904824111225,7212,322,4.464780920687743,3649,48.43376692328113,3513,136,3.871335041275263,Macedon Ranges,1063,10,1047,9,1077,10,1039,9,1,1,0,0
24210,Manningham,Victoria,127987,131363,132912,1549,1.1791752624407177,4925,3.8480470672802705,0,7383,8151,15534,11.825247596355139,14689,845,5.752603989379808,7578,48.783314020857475,7096,482,6.792559188275085,Manningham,1056,10,1075,10,1059,10,1080,10,1,1,0,0
24250,Mansfield,Victoria,9792,10770,10979,209,1.9405756731662025,1187,12.122140522875817,0,557,794,1351,12.544103992571959,1272,79,6.210691823899371,673,49.81495188749075,631,42,6.656101426307448,Mansfield,1028,9,989,8,1023,9,982,8,1,1,0,0
24330,Maribyrnong,Victoria,89418,93723,94672,949,1.0125582834523008,5254,5.87577445257107,0,4362,4115,8477,9.0447382179401,8623,-146,-1.6931462368085353,4041,47.67016633242893,4129,-88,-2.131266650520707,Maribyrnong,1010,8,1045,9,963,4,1076,9,1,1,0,0
24410,Maroondah,Victoria,118295,119072,120247,1175,0.986797903789304,1952,1.6501120081153051,0,7275,7218,14493,12.17162725073905,14459,34,0.23514765889757244,7044,48.602773752846204,7032,12,0.17064846416382254,Maroondah,1041,9,1035,9,1030,9,1042,9,1,1,0,0
24600,Melbourne,Victoria,170589,187565,194481,6916,3.6872550849039003,23892,14.005592388723775,0,3114,2830,5944,3.16903473462533,6020,-76,-1.2624584717607974,2886,48.553162853297444,2896,-10,-0.3453038674033149,Melbourne,1017,8,1086,10,838,1,1150,10,1,1,0,0
24650,Melton,Victoria,173566,218894,231567,12673,5.789560243770957,58001,33.417259140615094,0,18376,17051,35427,16.18454594461246,26989,8438,31.264589277112897,17446,49.24492618624213,13432,4014,29.883859440142942,Melton,985,6,974,7,1031,9,962,7,1,1,0,0
24700,Merri-bek,Victoria,180030,185486,189108,3622,1.9527080210905408,9078,5.042492917847025,0,8872,8290,17162,9.252450319700678,17671,-509,-2.880425555995699,8456,49.271646661228296,8544,-88,-1.0299625468164793,Moreland (2021; corresponded to Merri-bek),1027,8,1049,9,969,4,1079,9,1,1,0,0
24780,Mildura,Victoria,57335,57134,57309,175,0.3062974761087969,-26,-0.04534751896747188,0,3463,3584,7047,12.334161795078238,7352,-305,-4.148531011969532,3456,49.042145593869726,3485,-29,-0.8321377331420373,Mildura,940,3,922,3,952,3,923,4,1,1,0,0
24850,Mitchell,Victoria,48073,56079,58459,2380,4.2440129103586015,10386,21.60464293886381,0,4074,3906,7980,14.229925640614132,6360,1620,25.471698113207548,3867,48.45864661654135,3059,808,26.41386073880353,Mitchell,1000,7,968,7,1030,9,945,6,1,1,0,0
24900,Moira,Victoria,30298,30641,30866,225,0.7343102379165172,568,1.8747112020595418,0,1631,1829,3460,11.292059658627329,3636,-176,-4.84048404840484,1663,48.063583815028906,1796,-133,-7.405345211581292,Moira,958,4,927,3,975,5,917,4,1,1,0,0
24970,Monash,Victoria,200791,208598,211833,3235,1.5508298257893172,11042,5.499250464413246,0,10385,11704,22089,10.589267394701771,21892,197,0.89987209939704,10494,47.50780931685454,10533,-39,-0.370264881800057,Monash,1042,9,1067,10,1016,8,1086,10,1,1,0,0
25060,Moonee Valley,Victoria,126786,129224,130501,1277,0.9882065251036959,3715,2.930134241951004,0,6659,6843,13502,10.448523494087786,13982,-480,-3.4329852667715635,6691,49.555621389423784,6776,-85,-1.254427390791027,Moonee Valley,1041,9,1060,9,1006,8,1069,9,1,1,0,0
25150,Moorabool,Victoria,36944,39709,40472,763,1.9214787579641894,3528,9.549588566478995,0,2590,2716,5306,13.362210078319775,5050,256,5.069306930693069,2578,48.58650584244252,2408,170,7.059800664451828,Moorabool,1017,8,987,8,1037,9,969,7,1,1,0,0
25340,Mornington Peninsula,Victoria,170186,170857,172217,1360,0.795987287614789,2031,1.193400162175502,0,9028,10177,19205,11.24039401370737,20263,-1058,-5.2213393870601585,9377,48.82582660765426,9881,-504,-5.1006983098876635,Mornington Peninsula,1038,9,1016,9,1038,9,1011,9,1,1,0,0
25430,Mount Alexander,Victoria,19939,20717,20939,222,1.0715837235120915,1000,5.015296654797131,0,954,1056,2010,9.70217695612299,2068,-58,-2.804642166344294,986,49.0547263681592,983,3,0.3051881993896236,Mount Alexander,1007,8,987,8,993,7,1027,9,1,1,0,0
